image_id,width,height,label,xmin,ymin,xmax,ymax
n12710693_5789.png,467,350,orange,53,301,115,335
n12761284_5450.png,381,500,mango,266,45,343,86
n12761284_12137.png,500,333,mango,130,203,163,235
n12761284_673.png,800,1106,mango,579,624,650,696
n11706761_5413.png,500,321,avocado,113,214,195,314
Gatton2_test_20150429T1806_pic000029.png,1296,964,capsicum,1052,468,1184,606
n12761284_8836.png,500,378,mango,181,129,212,161
n11706761_12857.png,500,375,avocado,129,98,250,256
n12761284_283.png,500,461,mango,102,254,163,337
n12761284_3261.png,500,375,mango,230,200,300,280
Dalat_Strawberry_garden.png,602,448,strawberry,216,197,241,230
n12761284_11779.png,500,375,mango,282,97,314,150
n12761284_9821.png,500,375,mango,310,173,340,213
20151125T1143_pic000357.png,1296,964,rockmelon,949,722,1038,828
n12761284_14326.png,500,375,mango,188,236,217,271
n12761284_8602.png,500,332,mango,138,163,165,191
n12710693_18552.png,441,500,orange,70,224,99,251
Stanthorpe1_test_20150319T1636_pic000323.png,1296,964,capsicum,762,434,1100,724
Gatton1_test_20141204T1836_frame0027.png,1296,964,capsicum,330,276,440,400
Gatton1_train_20141204T1836_frame0024.png,1296,964,capsicum,142,332,234,426
n11706761_19353.png,500,375,avocado,167,105,220,163
static1.png,500,444,apple,200,167,403,367
n12761284_673.png,800,1106,mango,663,404,728,470
n12761284_7756.png,500,375,mango,192,213,236,262
img_6237.png,1000,750,apple,96,120,198,223
n12710693_14907.png,461,500,orange,105,110,259,260
applelele.png,730,477,apple,542,69,717,261
n11706761_15655.png,500,375,avocado,285,226,378,336
n12710693_13651.png,1200,1600,orange,626,279,776,443
n12761284_2801.png,360,480,mango,79,47,141,125
n12761284_5832.png,800,600,mango,462,228,528,308
n07756641_4195.png,217,177,rockmelon,125,16,198,87
n12761284_671.png,500,375,mango,258,130,442,308
n07756641_7567.png,265,180,rockmelon,81,59,154,145
n12710693_12038.png,1024,768,orange,235,364,429,529
n12761284_5916.png,500,375,mango,281,211,349,305
n12761284_14775.png,412,500,mango,156,238,200,282
20151125T1138_pic000204.png,1296,964,rockmelon,363,639,454,715
n12761284_10106.png,500,375,mango,367,329,402,361
47_2.png,443,443,apple,45,200,228,392
n12761284_15364.png,2048,1536,mango,181,788,324,932
n12761284_14810.png,375,500,mango,85,129,216,287
n12710693_14308.png,500,354,orange,154,133,334,326
applelele.png,730,477,apple,186,173,318,333
n12761284_17818.png,500,375,mango,376,193,414,241
n12761284_17818.png,500,375,mango,154,159,208,199
n12761284_8800.png,375,500,mango,107,71,206,178
n12761284_16940.png,333,500,mango,112,286,148,317
n12710693_14559.png,375,500,orange,97,83,228,220
golden-delicious-apples-495-400.png,495,400,apple,157,99,212,163
20151125T1143_pic000397.png,1296,964,rockmelon,1002,198,1216,356
Gatton1_valid_20141204T1614_frame0019.png,1296,964,capsicum,1052,348,1072,572
n12761284_6763.png,500,333,mango,197,215,244,269
Gatton1_valid_20141204T1836_frame0025.png,1296,964,capsicum,630,418,670,618
Gatton1_valid_20141204T1614_frame0025.png,1296,964,capsicum,12,266,104,424
n12761284_5633.png,500,375,mango,277,115,307,146
Gatton1_valid_20141204T1614_frame0025.png,1296,964,capsicum,810,298,992,436
20151125T1143_pic000282.png,1296,964,rockmelon,1153,843,1274,925
Gatton1_train_20141204T1836_frame0012.png,1296,964,capsicum,422,410,630,590
47_2.png,443,443,apple,288,81,440,249
2009-09-15_23-09-46_utc-strawberries.png,720,330,strawberry,524,292,599,327
apple_tree_green_188c6l8-188c6ne.png,550,310,apple,326,109,510,303
n12761284_2916.png,500,375,mango,302,212,367,362
PickYourOwnStrawberries.png,500,350,strawberry,408,134,456,198
n12710693_14308.png,500,354,orange,7,25,192,236
SpringStrawberries.png,640,426,strawberry,156,203,295,331
20151125T1138_pic000533.png,1296,964,rockmelon,608,666,741,766
Gatton1_valid_20141204T1836_frame0020.png,1296,964,capsicum,28,286,178,402
Gatton1_valid_20141204T1836_frame0029.png,1296,964,capsicum,194,348,278,460
Stanthorpe1_valid_20150319T1821_pic000507.png,1296,964,capsicum,452,418,848,548
n12761284_2068.png,375,500,mango,221,295,287,378
Gatton1_test_2014204T1614_frame0018.png,1296,964,capsicum,434,604,618,760
apple-tree-1262424_960_720.png,960,637,apple,292,295,602,610
n12761284_14326.png,500,375,mango,287,258,312,287
tc_0048-1.png,800,800,apple,256,86,466,281
20151125T1143_pic000219.png,1296,964,rockmelon,329,411,431,511
n12761284_17818.png,500,375,mango,178,190,211,231
IMG_1951.png,1000,750,apple,420,160,738,505
8.png,1024,768,strawberry,474,65,641,163
n12761284_18160.png,375,500,mango,291,150,331,203
n12710693_16167.png,500,375,orange,332,238,368,273
Gatton2_train_20150429T1519_pic000109.png,1296,964,capsicum,880,520,1144,642
n12710693_10555.png,1280,960,orange,325,409,559,661
Stanthorpe1_test_20150319T1842_pic000653.png,1296,964,capsicum,602,470,618,658
20151125T1143_pic000075.png,1296,964,rockmelon,9,254,117,426
n12761284_2269.png,500,375,mango,86,257,110,287
n12761284_4360.png,500,375,mango,93,252,144,318
Stanthorpe1_test_20150319T1842_pic000592.png,1296,964,capsicum,162,374,286,508
n11706761_13337.png,480,640,avocado,54,335,269,613
p1050832-1.png,1408,1056,strawberry,778,623,952,759
n12761284_7578.png,365,500,mango,172,324,220,400
n12761284_13066.png,500,318,mango,168,196,248,294
n12761284_6492.png,500,375,mango,197,130,293,229
Fresh-ripe-apples-on-tree-in-Kasauli.png,600,450,apple,51,233,88,273
n12761284_7578.png,365,500,mango,211,198,262,278
n12761284_15364.png,2048,1536,mango,297,999,441,1164
p1050832-1.png,1408,1056,strawberry,841,701,1004,911
n12761284_6834.png,375,500,mango,159,245,208,294
Gatton1_train_20141204T1614_frame0010.png,1296,964,capsicum,1012,510,1240,676
n12761284_10405.png,500,375,mango,121,155,141,185
n12761284_6541.png,334,500,mango,95,206,160,278
n12761284_13711.png,375,500,mango,33,214,96,305
n12761284_9265.png,500,375,mango,125,247,151,285
n12761284_9449.png,375,500,mango,218,416,251,448
Gatton2_test_20150429T1836_pic000369.png,1296,964,capsicum,1206,628,1286,732
n12761284_10809.png,500,375,mango,256,121,292,179
n12761284_15049.png,500,375,mango,229,85,314,196
n12761284_5534.png,375,500,mango,9,154,115,274
Gatton1_valid_20141204T1836_frame0020.png,1296,964,capsicum,68,456,220,584
Gatton1_train_20141204T1614_frame0017.png,1296,964,capsicum,972,264,1144,456
Stanthorpe1_valid_20150319T1821_pic000673.png,1296,964,capsicum,894,574,1036,704
n12761284_14868.png,860,645,mango,514,331,694,564
FARstevenson_6.png,620,465,strawberry,167,197,230,270
45677.png,1000,563,apple,103,127,373,379
n12761284_8382.png,375,500,mango,182,299,246,343
anna-apple.png,500,500,apple,256,221,419,395
n12761284_5633.png,500,375,mango,201,160,223,187
ar130598387413248.png,410,342,strawberry,292,155,383,229
n11706761_6026.png,375,500,avocado,180,101,255,192
n12761284_7410.png,500,375,mango,477,173,496,231
n12761284_10106.png,500,375,mango,197,156,222,186
n12761284_6485.png,448,336,mango,275,142,311,194
n12761284_2801.png,360,480,mango,276,90,324,155
berryfieldB1.png,1280,960,strawberry,894,383,1021,534
n12761284_7177.png,500,329,mango,448,48,476,85
APPLE.png,1000,667,apple,55,37,409,413
n11706761_5404.png,618,653,avocado,395,178,513,336
strawberries.png,1024,768,strawberry,506,506,708,715
n12761284_2269.png,500,375,mango,405,52,439,85
n12761284_9821.png,500,375,mango,315,114,358,171
strawberries-rd-1024x768.png,1024,768,strawberry,648,507,885,731
fruit_apple_apple-tree_wallpaper_apple_07.png,1024,768,apple,612,547,741,687
6011852-3x2-940x627.png,940,627,rockmelon,89,176,194,295
img_2017.png,1000,750,apple,348,369,625,644
n12761284_16101.png,333,500,mango,78,375,124,429
n12761284_13638.png,500,375,mango,112,167,165,226
fruit_apple_apple-tree_wallpaper_ea60142.png,1024,768,apple,381,534,619,735
n12710693_5789.png,467,350,orange,125,98,186,156
n12761284_8410.png,375,500,mango,294,462,344,482
n12761284_17821.png,500,333,mango,303,139,328,165
20151125T1143_pic000219.png,1296,964,rockmelon,599,478,680,593
n12761284_8735.png,500,375,mango,215,161,278,242
244sub_travel_9.png,800,600,apple,208,239,324,313
n11706761_2248.png,480,640,avocado,89,57,168,152
IMG_0768.png,1000,750,apple,126,254,534,670
Gatton1_test_20141204T1836_frame0010.png,1296,964,capsicum,606,410,774,580
apples-photos--big-green-apples-on-tree--close-up-94309.png,640,480,apple,87,87,283,307
20151125T1143_pic000191.png,1296,964,rockmelon,749,436,875,574
n11706761_6026.png,375,500,avocado,257,316,310,393
Stanthorpe1_test_20150319T1831_pic000078.png,1296,964,capsicum,292,340,332,704
n12710693_9822.png,500,375,orange,302,223,463,360
Gatton1_test_20141204T1836_frame0027.png,1296,964,capsicum,1216,292,1230,484
20151125T1143_pic000294.png,1296,964,rockmelon,100,226,268,409
n12761284_4543.png,375,500,mango,172,251,228,293
47_2.png,443,443,apple,203,187,359,366
n12710693_7386.png,378,500,orange,129,149,303,306
n12761284_8013.png,375,500,mango,185,201,254,285
n12710693_15877.png,500,375,orange,99,126,269,318
Fresh-ripe-apples-on-tree-in-Kasauli.png,600,450,apple,333,238,395,304
Gatton1_train_20141204T1614_frame0010.png,1296,964,capsicum,500,328,618,462
Gatton2_train_20150429T1644_pic000039.png,1296,964,capsicum,813,560,1036,608
PinkLady-apple-tree-23.png,1000,667,apple,547,153,799,430
n12761284_8013.png,375,500,mango,114,204,196,309
SpringStrawberries.png,640,426,strawberry,214,278,332,421
n12710693_4630.png,500,375,orange,274,89,483,288
n12710693_807.png,500,375,orange,184,110,216,144
Gatton2_train_20150429T1814_pic000059.png,1296,964,capsicum,422,662,536,806
n12761284_646.png,375,500,mango,89,96,127,139
n11706761_1982.png,800,601,avocado,490,371,595,528
n12761284_13001.png,500,375,mango,174,86,211,134
n12761284_9449.png,375,500,mango,122,154,154,188
n12761284_17747.png,500,375,mango,141,97,236,208
n12761284_8382.png,375,500,mango,83,295,150,377
6497592197_d4a363c418_b.png,667,1000,strawberry,332,595,530,818
20151125T1143_pic000068.png,1296,964,rockmelon,106,741,252,861
n12761284_5450.png,381,500,mango,6,385,63,463
Dalat_Strawberry_garden.png,602,448,strawberry,53,241,81,286
n12761284_13711.png,375,500,mango,253,253,307,340
n12710693_16895.png,333,500,orange,256,272,320,338
Stanthorpe1_train_20150319T1634_pic000117.png,1296,964,capsicum,14,514,120,700
Stanthorpe1_valid_20150319T1821_pic000559.png,1296,964,capsicum,10,542,238,724
n12761284_8476.png,500,375,mango,108,256,160,311
n12761284_4480.png,500,375,mango,272,121,378,252
n11706761_15606.png,333,500,avocado,82,212,143,303
n12761284_16101.png,333,500,mango,167,380,219,434
Gatton2_test_20150429T1836_pic000369.png,1296,964,capsicum,975,348,1130,486
Gatton1_train_20141204T1836_frame0022.png,1296,964,capsicum,258,470,416,646
n12761284_17818.png,500,375,mango,134,120,178,176
n12761284_5916.png,500,375,mango,75,87,116,173
n12761284_1611.png,800,932,mango,343,134,598,471
Gatton1_train_20141204T1836_frame0012.png,1296,964,capsicum,608,354,756,491
strawberries-polytunnel.png,1600,1200,strawberry,764,113,893,271
berryfieldB1.png,1280,960,strawberry,431,552,560,685
photo11.png,598,800,rockmelon,107,213,236,363
Stanthorpe1_train_20150319T1634_pic000133.png,1296,964,capsicum,463,520,504,686
n12761284_3395.png,500,333,mango,93,278,131,323
n12761284_1796.png,500,333,mango,27,46,74,106
FARstevenson_6.png,620,465,strawberry,79,89,147,137
p1050832-1.png,1408,1056,strawberry,328,507,472,608
midorikawa-strawberry-farm_228041.png,550,412,strawberry,401,36,521,118
maxresdefault-1.png,1920,1080,strawberry,1723,553,1905,1038
n12761284_13638.png,500,375,mango,299,106,339,145
n12761284_673.png,800,1106,mango,660,485,706,544
20151125T1138_pic000699.png,1296,964,rockmelon,1079,718,1178,837
Gatton1_valid_20141204T1614_frame0014.png,1296,964,capsicum,744,292,880,434
2979.png,800,800,apple,414,277,672,530
n12761284_9245.png,375,500,mango,149,151,182,195
Gatton1_train_20141204T1836_frame0004.png,1296,964,capsicum,112,358,270,544
2979.png,800,800,apple,641,296,790,534
n12761284_6160.png,500,375,mango,79,113,158,193
Dalat_Strawberry_garden.png,602,448,strawberry,38,164,67,199
Stanthorpe1_valid_20150319T1821_pic000507.png,1296,964,capsicum,6,512,856,550
n12761284_13638.png,500,375,mango,290,172,330,217
n12761284_646.png,375,500,mango,121,154,147,188
n12761284_2764.png,500,332,mango,135,130,257,262
n12761284_10405.png,500,375,mango,398,205,424,236
Stanthorpe1_test_20150319T1831_pic000078.png,1296,964,capsicum,58,522,174,688
strawberry_-014_01_zoom.png,900,675,strawberry,114,125,509,474
n12710693_122.png,500,375,orange,211,184,281,254
Gatton2_valid_20150429T1531_pic000349.png,1296,964,capsicum,518,318,634,442
n12761284_9265.png,500,375,mango,70,124,100,177
n12761284_9449.png,375,500,mango,195,391,227,422
Stanthorpe1_train_20150319T1824_pic000529.png,1296,964,capsicum,818,592,1078,748
CroppedImage910400-golden-delicious-apples-495-400.png,910,400,apple,247,348,385,393
Strawberry-Close-up.png,1000,750,strawberry,55,554,142,654
3007.png,580,326,strawberry,76,106,131,155
prune_my_wild_apple_trees.png,550,688,apple,87,179,206,305
n12761284_5633.png,500,375,mango,211,241,236,269
2010-12-07-05-26-38_1291641998.png,700,525,apple,146,340,234,430
Strawberry-Close-up.png,1000,750,strawberry,467,504,700,714
n12761284_3668.png,333,500,mango,210,419,270,479
n12761284_17818.png,500,375,mango,13,33,55,84
green_app.png,1024,768,apple,348,351,467,480
n12761284_2968.png,334,500,mango,127,222,186,304
n11706761_6937.png,333,500,avocado,208,156,302,323
Stanthorpe1_valid_20150319T1838_pic000007.png,1296,964,capsicum,14,532,82,678
Gatton2_train_20150429T1519_pic000169.png,1296,964,capsicum,174,340,306,516
n12710693_122.png,500,375,orange,31,313,69,360
n12710693_807.png,500,375,orange,54,84,91,114
n12761284_10106.png,500,375,mango,187,182,223,219
Stanthorpe1_valid_20150319T1838_pic000308.png,1296,964,capsicum,318,448,478,596
Gatton1_valid_20141204T1836_frame0034.png,1296,964,capsicum,397,402,590,568
green_app.png,1024,768,apple,450,195,596,345
n12761284_16101.png,333,500,mango,151,210,202,265
1.png,852,480,apple,548,299,692,445
n12710693_16214.png,375,500,orange,203,184,246,230
n12710693_4896.png,333,500,orange,16,225,57,261
n12761284_4480.png,500,375,mango,147,157,216,240
n12761284_8587.png,500,333,mango,324,15,403,137
n12761284_646.png,375,500,mango,146,106,177,140
green_app.png,1024,768,apple,624,281,756,385
Fresh-ripe-apples-on-tree-in-Kasauli.png,600,450,apple,142,88,204,164
n12761284_9474.png,500,375,mango,204,217,242,258
n12710693_15877.png,500,375,orange,10,202,52,324
strawberryplant.png,500,375,strawberry,130,117,291,324
n12761284_14778.png,500,375,mango,208,226,376,360
n12761284_2653.png,500,333,mango,309,137,409,271
n12710693_122.png,500,375,orange,215,89,282,162
strawberries-polytunnel.png,1600,1200,strawberry,658,777,744,899
Golden-Delicious-Apple-1-1024x685.png,1024,685,apple,375,63,559,239
Gatton1_train_20141204T1836_frame0018.png,1296,964,capsicum,8,370,138,500
n11706761_6856.png,375,500,avocado,117,249,176,355
Stanthorpe1_test_20150319T1842_pic000552.png,1296,964,capsicum,800,576,864,780
n12761284_13066.png,500,318,mango,283,179,346,272
6011852-3x2-940x627.png,940,627,rockmelon,602,422,717,549
Strawberry-Close-up.png,1000,750,strawberry,131,486,214,580
Stanthorpe1_train_20150319T1634_pic000117.png,1296,964,capsicum,926,532,1005,772
n12761284_9099.png,500,375,mango,222,164,288,237
n12761284_13001.png,500,375,mango,123,178,166,235
2009-09-15_23-09-46_utc-strawberries.png,720,330,strawberry,406,26,469,93
n11706761_3038.png,500,375,avocado,32,234,85,286
20151125T1143_pic000005.png,1296,964,rockmelon,229,204,430,327
n12761284_7580.png,463,500,mango,61,43,302,333
n12761284_8074.png,333,500,mango,113,108,147,160
n12761284_9821.png,500,375,mango,412,253,454,300
n12761284_4711.png,500,375,mango,187,149,269,241
Gatton2_train_20150429T1814_pic000409.png,1296,964,capsicum,64,490,282,654
n12761284_13684.png,500,375,mango,323,296,355,336
n12761284_4543.png,375,500,mango,160,280,252,390
img_2304.png,750,1000,strawberry,254,816,406,966
n12761284_12725.png,333,500,mango,86,101,140,160
n12761284_14810.png,375,500,mango,145,253,284,397
Stanthorpe1_valid_20150319T1838_pic000108.png,1296,964,capsicum,686,536,772,680
strawberry-picking-at.png,450,450,strawberry,215,318,294,432
n11706761_15606.png,333,500,avocado,81,43,169,136
n12761284_10106.png,500,375,mango,209,48,244,80
n12761284_6834.png,375,500,mango,78,282,128,334
n12710693_807.png,500,375,orange,344,241,387,283
n12761284_6485.png,448,336,mango,139,164,176,215
Dalat_Strawberry_garden.png,602,448,strawberry,445,186,489,266
CroppedImage910400-golden-delicious-apples-495-400.png,910,400,apple,10,125,75,244
strawberries-polytunnel.png,1600,1200,strawberry,434,961,535,1065
green-apple-tree.png,1024,894,apple,592,406,864,680
CroppedImage910400-golden-delicious-apples-495-400.png,910,400,apple,707,179,837,314
n12761284_1119.png,500,375,mango,190,182,324,334
strawberries-polytunnel.png,1600,1200,strawberry,413,808,541,971
20151125T1143_pic000087.png,1296,964,rockmelon,1072,476,1216,639
Gatton1_valid_20141204T1836_frame0002.png,1296,964,capsicum,862,382,1018,532
Stanthorpe1_valid_20150319T1838_pic000308.png,1296,964,capsicum,238,548,504,734
n12761284_5450.png,381,500,mango,167,239,236,320
Stanthorpe1_valid_20150319T1838_pic000308.png,1296,964,capsicum,904,74,1014,190
n12761284_13638.png,500,375,mango,371,33,415,57
45677.png,1000,563,apple,463,116,745,417
Delikates_apple_cultivar.png,1154,772,apple,464,300,804,634
n12761284_9960.png,500,375,mango,242,187,295,247
n12710693_4896.png,333,500,orange,16,439,84,479
n12761284_7756.png,500,375,mango,166,175,207,222
Gatton1_valid_20141204T1614_frame0001.png,1296,964,capsicum,392,412,470,464
p1050832-1.png,1408,1056,strawberry,327,595,467,753
n12761284_7177.png,500,329,mango,115,242,143,294
img_6237.png,1000,750,apple,134,446,216,529
Gatton2_test_20150429T1806_pic000099.png,1296,964,capsicum,191,232,1080,356
n11706761_1982.png,800,601,avocado,397,240,467,342
Fresh-ripe-apples-on-tree-in-Kasauli.png,600,450,apple,220,282,283,350
tc_0048-1.png,800,800,apple,250,320,468,488
n12710693_122.png,500,375,orange,26,234,91,305
6011852-3x2-940x627.png,940,627,rockmelon,101,360,211,485
n12710693_5711.png,500,375,orange,376,50,420,98
Gatton2_test_20150429T1806_pic000029.png,1296,964,capsicum,238,148,262,170
n12710693_5020.png,730,1024,orange,132,573,335,738
n12761284_10106.png,500,375,mango,255,284,292,318
n12761284_8602.png,500,332,mango,172,46,195,74
tc_0048-1.png,800,800,apple,587,599,691,705
n12761284_8735.png,500,375,mango,164,203,252,306
n12710693_122.png,500,375,orange,165,133,226,211
n12761284_2269.png,500,375,mango,274,205,312,241
n12761284_7410.png,500,375,mango,148,59,182,102
strawberries.png,1024,768,strawberry,591,421,715,543
Gatton1_test_20141204T1836_frame0027.png,1296,964,capsicum,702,322,845,470
strawberries-1.png,1701,1129,strawberry,661,348,1129,847
n12761284_16916.png,500,375,mango,244,180,293,275
PickYourOwnStrawberries.png,500,350,strawberry,38,161,149,291
n12761284_9474.png,500,375,mango,252,182,293,239
iStock-strawberries-closeup-web.png,1024,682,strawberry,795,220,1012,417
Gatton1_train_20141204T1614_frame0003.png,1296,964,capsicum,482,304,482,546
n07756641_3325.png,200,200,rockmelon,137,71,199,175
Gatton2_train_20150429T1807_pic000279.png,1296,964,capsicum,702,332,1094,448
n12761284_646.png,375,500,mango,314,184,342,213
apples-photos--big-green-apples-on-tree--close-up-94309.png,640,480,apple,307,228,505,430
Gatton2_train_20150429T1519_pic000169.png,1296,964,capsicum,877,78,920,788
strawberryplants.png,640,426,strawberry,334,116,512,236
n12761284_5450.png,381,500,mango,43,150,111,225
n12761284_3963.png,500,333,mango,230,154,253,190
n12761284_15364.png,2048,1536,mango,828,844,965,999
n12761284_646.png,375,500,mango,182,150,209,178
n12761284_12507.png,375,500,mango,215,94,300,196
n07756641_4484.png,128,96,rockmelon,32,12,108,91
Stanthorpe1_valid_20150319T1838_pic000108.png,1296,964,capsicum,1110,524,1174,598
apple-tree-1262424_960_720.png,960,637,apple,750,151,903,263
n12761284_6541.png,334,500,mango,154,263,211,348
n12761284_9474.png,500,375,mango,407,216,439,258
Gatton2_valid_20150429T1550_pic000069.png,1296,964,capsicum,124,684,252,788
n12710693_16214.png,375,500,orange,255,67,298,120
n12761284_1656.png,1024,768,mango,405,243,527,386
CroppedImage910400-golden-delicious-apples-495-400.png,910,400,apple,629,53,768,202
20151125T1138_pic000465.png,1296,964,rockmelon,281,369,382,505
golden-delicious-apples-495-400.png,495,400,apple,259,148,319,214
n12761284_2679.png,500,334,mango,240,204,269,244
20151125T1143_pic000354.png,1296,964,rockmelon,864,482,986,590
n12761284_3963.png,500,333,mango,120,174,141,200
Gatton1_test_20141204T1836_frame0032.png,1296,964,capsicum,170,352,286,466
n11706761_19983.png,333,500,avocado,183,163,266,269
Gatton1_valid_20141204T1836_frame0015.png,1296,964,capsicum,344,550,376,888
n11706761_11630.png,500,375,avocado,285,113,421,302
n12761284_9013.png,500,333,mango,360,46,393,87
Gatton2_train_20150429T1644_pic000039.png,1296,964,capsicum,666,428,784,554
n12761284_3963.png,500,333,mango,172,248,193,279
n12710693_5048.png,600,354,orange,256,162,367,286
n12710693_9822.png,500,375,orange,74,268,143,339
FARstevenson_6.png,620,465,strawberry,186,82,238,144
n12761284_13001.png,500,375,mango,174,184,223,234
Gatton1_train_20141204T1836_frame0001.png,1296,964,capsicum,348,658,762,734
n12761284_7177.png,500,329,mango,434,54,461,89
Dalat_Strawberry_garden.png,602,448,strawberry,36,200,66,239
n11706761_14235.png,333,500,avocado,38,162,195,326
Gatton2_test_20150429T1524_pic000109.png,1296,964,capsicum,792,294,980,468
n11706761_6026.png,375,500,avocado,163,328,240,416
n12761284_16916.png,500,375,mango,197,177,253,282
2844-960x960.png,800,800,apple,646,86,792,300
n12761284_9245.png,375,500,mango,91,240,129,283
n12710693_4433.png,400,334,orange,76,125,168,210
n12761284_8193.png,375,500,mango,128,164,198,256
fruit_apple_apple-tree_wallpaper_apple_07.png,1024,768,apple,155,337,301,473
Gatton2_test_20150429T1806_pic000099.png,1296,964,capsicum,1000,548,1150,764
Gatton2_train_20150429T1814_pic000279.png,1296,964,capsicum,333,440,450,578
n12761284_8201.png,364,500,mango,140,344,244,476
n12761284_6492.png,500,375,mango,258,85,350,170
image_0101.png,1280,960,strawberry,556,330,708,581
n12761284_3261.png,500,375,mango,64,248,140,348
n12761284_2720.png,500,375,mango,327,195,413,307
n12761284_13638.png,500,375,mango,402,173,448,221
n12761284_9449.png,375,500,mango,245,175,275,208
n12761284_13001.png,500,375,mango,166,251,206,297
n12761284_9821.png,500,375,mango,259,48,312,100
n12761284_16365.png,375,500,mango,136,204,272,397
n12710693_122.png,500,375,orange,81,295,151,358
n12761284_2720.png,500,375,mango,136,202,207,313
n12761284_1611.png,800,932,mango,148,539,389,840
NC-Strawberries.png,1000,655,strawberry,840,528,992,651
20151125T1143_pic000292.png,1296,964,rockmelon,643,186,780,340
n12761284_7410.png,500,375,mango,293,209,325,259
n11706761_3038.png,500,375,avocado,245,191,274,226
n12761284_1456.png,1024,768,mango,253,334,346,466
tc_0048-1.png,800,800,apple,550,518,647,637
20151125T1143_pic000330.png,1296,964,rockmelon,452,738,597,877
n12761284_12495.png,375,500,mango,131,164,250,298
n12761284_8074.png,333,500,mango,253,189,291,242
strawberry-picking-at.png,450,450,strawberry,139,284,192,342
n12761284_4543.png,375,500,mango,214,331,294,432
n12761284_10405.png,500,375,mango,313,136,341,168
n12710693_5711.png,500,375,orange,336,164,383,215
n12761284_9474.png,500,375,mango,300,252,339,289
n12761284_4360.png,500,375,mango,292,232,345,281
Delikates_apple_cultivar.png,1154,772,apple,53,239,441,594
n12710693_5789.png,467,350,orange,113,268,174,313
Stanthorpe1_test_20150319T1636_pic000287.png,1296,964,capsicum,778,598,952,626
n11706761_14886.png,500,375,avocado,229,98,267,155
20151125T1143_pic000389.png,1296,964,rockmelon,1096,580,1208,651
strawberries-rd-1024x768.png,1024,768,strawberry,369,394,566,606
n12710693_13651.png,1200,1600,orange,980,1215,1151,1347
image_0101.png,1280,960,strawberry,723,105,893,351
n12710693_13651.png,1200,1600,orange,311,1422,502,1538
20151125T1143_pic000330.png,1296,964,rockmelon,975,720,1110,862
IMG_1951.png,1000,750,apple,874,636,989,717
the-apple-tree-thumb.png,500,333,apple,52,59,242,246
n12761284_9821.png,500,375,mango,442,201,487,226
n12710693_9822.png,500,375,orange,142,89,268,226
n12761284_11344.png,375,500,mango,169,279,251,375
img_8094_two.png,1000,670,strawberry,294,287,507,548
20151125T1138_pic000392.png,1296,964,rockmelon,606,465,744,593
stockvault-green-apples100101.png,1000,667,apple,283,302,507,550
applelele.png,730,477,apple,6,280,70,356
n12761284_12507.png,375,500,mango,291,122,368,204
n12761284_5916.png,500,375,mango,123,33,176,98
n11706761_8638.png,292,331,avocado,17,108,173,318
Gatton2_test_20150429T1806_pic000069.png,1296,964,capsicum,333,454,570,464
n12761284_10405.png,500,375,mango,204,206,231,238
n12761284_4480.png,500,375,mango,180,103,287,204
PickYourOwnStrawberries.png,500,350,strawberry,8,61,129,173
20151125T1138_pic000579.png,1296,964,rockmelon,668,155,814,364
n12761284_7410.png,500,375,mango,171,227,199,256
n12761284_1060.png,500,378,mango,271,34,307,56
n07756641_4195.png,217,177,rockmelon,39,79,117,161
n11706761_1982.png,800,601,avocado,7,51,83,115
n12761284_1456.png,1024,768,mango,413,567,504,721
n12761284_2968.png,334,500,mango,156,111,228,204
IMG_5392.png,640,427,strawberry,386,38,444,115
Gatton2_train_20150429T1823_pic000159.png,1296,964,capsicum,8,410,96,536
n12761284_17925.png,500,375,mango,133,236,188,304
Golden-Delicious-Apple-1-1024x685.png,1024,685,apple,200,455,415,659
Stanthorpe1_valid_20150319T1821_pic000559.png,1296,964,capsicum,674,70,762,162
n12710693_807.png,500,375,orange,228,101,259,134
7807503254_9d54ae414f_z.png,640,427,apple,83,130,203,248
n12710693_14559.png,375,500,orange,52,288,170,425
n12761284_17821.png,500,333,mango,204,91,225,118
n12710693_8706.png,500,375,orange,167,168,234,235
n12761284_5450.png,381,500,mango,50,98,133,168
midorikawa-strawberry-farm_228041.png,550,412,strawberry,132,181,267,304
n12710693_14907.png,461,500,orange,70,263,133,338
apple-tree.png,1000,748,apple,393,159,538,396
Gatton1_test_20141204T1836_frame0032.png,1296,964,capsicum,212,160,681,426
Apple-Tree-With-Green-Apples.png,1000,750,apple,299,66,695,309
Strawberry-Close-up.png,1000,750,strawberry,89,308,211,419
Strawberry-Close-up.png,1000,750,strawberry,19,423,124,530
Stanthorpe1_test_20150319T1842_pic000653.png,1296,964,capsicum,964,450,1102,610
n12710693_4896.png,333,500,orange,106,180,149,215
n12710693_12038.png,1024,768,orange,616,67,761,157
n11706761_1.png,800,533,avocado,12,212,151,448
n12761284_283.png,500,461,mango,387,262,450,329
strawberries.png,1024,768,strawberry,474,178,579,309
n12761284_5534.png,375,500,mango,86,118,177,207
strawberries-rd-1024x768.png,1024,768,strawberry,76,390,372,655
n12710693_13651.png,1200,1600,orange,1053,342,1146,519
Gatton2_train_20150429T1644_pic000039.png,1296,964,capsicum,270,526,434,658
Fresh-ripe-apples-on-tree-in-Kasauli.png,600,450,apple,556,147,596,205
n12761284_9808.png,500,375,mango,183,90,227,156
